,Artist,Name,Genre,Weekly_rank_avg,Peak_Position,Weeks_on_Chart,grammy_win
3115,BIG SEAN,HIGH,RAP,0.9683229813664598,0.4918367346938774,0.1035294117647058,0.0
3116,JEREMIH,DOWN ON ME,"R&;B,RAP",0.981521739130435,0.0306122448979591,0.3647058823529412,0.0
3117,LADY GAGA,BORN THIS WAY,"ELECTRONIC,ELECTRO-POP,SYNTH-POP,DISCO,LGBTQ+,POP",0.3464339258941958,0.0,0.2117647058823529,0.0
3118,VICTORIOUS CAST,BEST FRIEND'S BROTHER,"TV,SCREEN,TEEN POP,DANCE-POP,SYNTH-POP,SOUNDTRACK,POP,R&;B",1.0,0.8673469387755102,0.0235294117647058,0.0
3119,MIRANDA LAMBERT,HEART LIKE MINE,"COUNTRY,ROCK",0.404472049689441,0.4387755102040815,0.2117647058823529,0.0
3120,CHRIS BROWN,NEXT TO YOU,"CANADA,DMV,POP,R&;B",0.9630434782608696,0.2551020408163265,0.0117647058823529,0.0
3121,JILL SCOTT,SO IN LOVE,"R&;B,NEO SOUL,SOUL,SOUL POP,POP",0.7993788819875777,0.4836734693877551,0.1905882352941176,0.0
3122,JESSIE J,PRICE TAG,"POP,RAP",0.486128364389234,0.2244897959183673,0.2117647058823529,0.0
3123,KANYE WEST,ALL OF THE LIGHTS,"POP,PRODUCER,RAP",0.4810248447204969,0.173469387755102,0.2705882352941177,1.0
3124,BRUNO MARS,JUST THE WAY YOU ARE,"BALLAD,ADULT CONTEMPORARY,SOUL POP,SOUL,R&;B,POP",0.6277950310559006,0.0,0.5411764705882353,1.0
3125,SHANIA TWAIN,TODAY IS YOUR DAY,"COUNTRY,ROCK",0.9155279503105592,0.410204081632653,0.1811764705882353,0.0
3126,DR. DRE,I NEED A DOCTOR,"WEST COAST,RAP",0.1236024844720496,0.0306122448979591,0.2117647058823529,0.0
3127,"MUMFORD, SONS",THE CAVE,"ADULT ALTERNATIVE,INDIE ROCK,FOLK,FOLK ROCK,UK,ROCK",0.98944099378882,0.2653061224489795,0.2117647058823529,0.0
3128,JOE JONAS,SEE NO MORE,POP,0.887912087912088,0.3653061224489796,0.1011764705882352,0.0
3129,RASCAL FLATTS,I WON'T LET GO,"COUNTRY,ROCK",0.4614906832298137,0.3061224489795918,0.2117647058823529,0.0
3130,PITBULL,PAUSE,"ELECTRO-POP,POP,RAP",0.7105072463768116,0.3551020408163264,0.1858823529411764,0.0
3131,RONNIE DUNN,BLEED RED,COUNTRY,0.8383659818442428,0.6224489795918366,0.188235294117647,0.0
3132,TOBY KEITH,SOMEWHERE ELSE,"COUNTRY,ROCK",0.68125,0.8061224489795917,0.0705882352941176,0.0
3133,LADY GAGA,JUDAS,"ELECTRO HOUSE,ART POP,EURODANCE,ELECTRO-POP,DANCE-POP,POP",0.5934782608695652,0.0918367346938775,0.0705882352941176,0.0
3134,MIKE POSNER,BOW CHICKA WOW WOW,RAP,0.493167701863354,0.2959183673469387,0.1647058823529411,0.0
3135,"SELENA GOMEZ, THE SCENE",BANG BANG BANG,POP,0.6585921325051761,0.2142857142857142,0.2658823529411764,0.0
3136,NICKI MINAJ,DID IT ON'EM,"HARDCORE HIP-HOP,BEEF,HIP-HOP,RAP",0.3423247559893523,0.4897959183673468,0.1529411764705882,0.0
3137,MARTINA MCBRIDE,TEENAGE DAUGHTERS,COUNTRY,0.9366459627329192,0.4755102040816326,0.1176470588235294,0.0
3138,BRUNO MARS,GRENADE,"PIANO,SOUL POP,SOUL,BALLAD,ADULT CONTEMPORARY,R&;B,POP",0.6383540372670807,0.0,0.4,0.0
3139,LAUREN ALAINA,LIKE MY MOTHER DOES,"POP,COVER,POP COUNTRY",0.2220713563484039,0.1938775510204081,0.0,0.0
3140,ZAC BROWN BAND,COLDER WEATHER,"COUNTRY,ROCK",0.7360248447204969,0.2857142857142857,0.2117647058823529,0.0
3141,"DON OMAR, LUCENZO",DANZA KUDURO,"PORTUGAL,EM PORTUGU\XC3\XAAS,EN ESPA\XC3\XB1OL,POP,REGGAETON",0.9788819875776398,0.8265306122448979,0.0352941176470588,0.0
3142,REJ3CTZ,CAT DADDY,RAP,0.3506211180124224,0.1653061224489795,0.1176470588235294,0.0
3143,STEVEN TYLER,FEELS SO GOOD,POP,0.3861416149068323,0.346938775510204,0.0235294117647058,0.0
3144,GLEE CAST,LIGHT UP THE WORLD,"SOUNDTRACK,COVER,POP",0.657360248447205,0.1428571428571428,0.2658823529411764,0.0
3145,GLEE CAST,PRETENDING,"SOUNDTRACK,POP",0.1616149068322981,0.2530612244897958,0.1717647058823529,0.0
3146,GLEE CAST,FOR GOOD,"SCREEN,SOUNDTRACK,POP",0.8099378881987578,0.3632653061224489,0.2117647058823529,0.0
3147,REEVE CARNEY,RISE ABOVE 1,POP,0.834575569358178,0.410204081632653,0.2164705882352941,0.0
3148,AVRIL LAVIGNE,WHAT THE HELL,"POP-ROCK,CANADA,POP",0.1407608695652174,0.1020408163265306,0.2117647058823529,0.0
3149,GLEE CAST,"I LOVE NEW YORK / NEW YORK, NEW YORK",POP,0.5760559006211181,0.463265306122449,0.0917647058823529,0.0
3150,KENNY CHESNEY,LIVE A LITTLE,"COUNTRY,ROCK",0.9436853002070396,0.6122448979591836,0.1176470588235294,0.0
3151,GLEE CAST,AS LONG AS YOU'RE THERE,"SCREEN,SOUNDTRACK,POP",0.4359896870971522,0.5591836734693876,0.1129411764705882,0.0
3152,FOO FIGHTERS,ROPE,"POST-GRUNGE,GRUNGE,ALTERNATIVE ROCK,INDIE ROCK,HARD ROCK,ROCK",0.2328652443964353,0.6836734693877551,0.1294117647058823,0.0
3153,LADY GAGA,HAIR,"TECHNO,ELECTRONIC ROCK,ELECTRO-POP,SYNTH-POP,ELECTRONIC,POP",0.4701298701298702,0.2816326530612244,0.2023529411764706,0.0
3154,NICKI MINAJ,MOMENT 4 LIFE,"HIP-HOP,RAP",0.1799171842650103,0.1224489795918367,0.2470588235294117,0.0
3155,SARA EVANS,A LITTLE BIT STRONGER,COUNTRY,0.7729813664596273,0.336734693877551,0.2235294117647059,0.0
3156,GLEE CAST,PURE IMAGINATION,"COVER,SOUNDTRACK,POP",0.7542631281761718,0.5020408163265305,0.0894117647058823,0.0
3157,EASTON CORBIN,I CAN'T LOVE YOU BACK,COUNTRY,0.9612836438923392,0.7653061224489796,0.1058823529411764,0.0
3158,GLEE CAST,BACK TO BLACK,"SCREEN,SOUNDTRACK,POP",0.5023188405797102,0.4387755102040816,0.1929411764705882,0.0
3159,GLEE CAST,MY MAN,"SOUNDTRACK,MUSICALS,COVER,POP",0.2550034506556246,0.1448979591836734,0.2588235294117647,0.0
3160,ASHTON SHEPHERD,LOOK IT UP,POP,0.5623291925465839,0.4163265306122449,0.1247058823529411,0.0
3161,TRAVIS PORTER,BRING IT BACK,RAP,0.6269151138716357,0.7551020408163265,0.0941176470588235,0.0
3162,THE LONELY ISLAND,JACK SPARROW,"ELECTRO,COMEDY,RAP",0.6217955957086393,0.693877551020408,0.0,0.0
3163,TREY SONGZ,LOVE FACES,R&;B,0.6902691511387165,0.6326530612244897,0.1647058823529411,0.0
3164,GLEE CAST,FRIDAY,"SCREEN,SOUNDTRACK,POP",0.4161490683229813,0.336734693877551,0.0,0.0
3165,GLEE CAST,JAR OF HEARTS,POP,0.3463975155279503,0.3244897959183673,0.1247058823529411,0.0
3166,ENRIQUE IGLESIAS,TONIGHT,"LATIN POP,ELECTRO-POP,POP",0.275388198757764,0.0306122448979591,0.2705882352941177,0.0
3167,GLEE CAST,ISN'T SHE LOVELY,"SCREEN,SOUNDTRACK,COVER,POP",0.2716861081654295,0.1142857142857142,0.1694117647058823,0.0
3168,GLEE CAST,DANCING QUEEN,"POP-ROCK,DISCO,COVER,SCREEN,SOUNDTRACK,POP",0.2819875776397516,0.1142857142857142,0.1694117647058823,0.0
3169,JORDIN SPARKS,I AM WOMAN,POP,0.6779503105590062,0.4510204081632653,0.1623529411764705,0.0
3170,BAD MEETS EVIL,FAST LANE,"HORRORCORE,RAP",0.5987577639751553,0.3163265306122448,0.0,0.0
3171,DARIUS RUCKER,THIS,"COUNTRY,ROCK",0.7809006211180125,0.510204081632653,0.2117647058823529,0.0
3172,ADELE,TURNING TABLES,"SOUL,PIANO,BALLAD,POP,R&;B",0.580807453416149,0.6326530612244897,0.0117647058823529,0.0
3173,WAKA FLOCKA FLAME,GROVE ST. PARTY,RAP,0.4387888198757764,0.7448979591836734,0.0823529411764705,0.0
3174,LIL WAYNE,6 FOOT 7 FOOT,"HIP-HOP,PRODUCER,MEMES,RAP",0.7017080745341615,0.0816326530612244,0.2235294117647059,0.0
3175,GLEE CAST,GO YOUR OWN WAY,"ALTERNATIVE,INDIE,SCREEN,SOUNDTRACK,COVER,POP",0.4852484472049689,0.2816326530612244,0.1929411764705882,0.0
3176,USHER,MORE,"R&;B,POP",0.6937888198757765,0.1428571428571428,0.2352941176470588,0.0
3177,JERROD NIEMANN,WHAT DO YOU WANT,"COUNTRY,ROCK",0.654192546583851,0.520408163265306,0.2117647058823529,0.0
3178,GLEE CAST,SONGBIRD,"SOUNDTRACK,SCREEN,COVER,POP",0.833871635610766,0.510204081632653,0.2023529411764705,0.0
3179,AVENGED SEVENFOLD,NOT READY TO DIE,"ROCK,METAL,PROGRESSIVE METAL,MELODIC METALCORE,ALTERNATIVE METAL,HEAVY METAL",0.7677018633540373,0.5346938775510204,0.1223529411764706,0.0
3180,GLEE CAST,NEVER GOING BACK AGAIN,POP,0.4430124223602484,0.5530612244897959,0.1552941176470588,0.0
3181,GLEE CAST,I FEEL PRETTY / UNPRETTY,"SOUNDTRACK,SCREEN,MASHUP,COVER,POP",0.8521739130434783,0.2142857142857142,0.0,0.0
3182,THIRTY SECONDS TO MARS,CLOSER TO THE EDGE,ROCK,0.6848136645962734,0.4612244897959183,0.148235294117647,0.0
3183,BRITNEY SPEARS,HOLD IT AGAINST ME,"DANCE-POP,POP",0.4762732919254658,0.0,0.1764705882352941,0.0
3184,GLEE CAST,SOMEWHERE ONLY WE KNOW,"SCREEN,COVER,SOUNDTRACK,POP",0.7465838509316771,0.5040816326530612,0.1247058823529411,0.0
3185,P!NK,RAISE YOUR GLASS,"POP-ROCK,POP,ROCK",0.558784383318545,0.0,0.3294117647058823,0.0
3186,THOMPSON SQUARE,ARE YOU GONNA KISS ME OR NOT,COUNTRY,0.8416149068322982,0.3163265306122448,0.2117647058823529,0.0
3187,JAVIER COLON,TIME AFTER TIME,POP,0.6233954451345756,0.4408163265306122,0.2070588235294117,0.0
3188,"BRIDGIT MENDLER, ADAM HICKS, NAOMI SCOTT, HAYLEY KIYOKO",DETERMINATE,"ROCK,DISNEY,TEEN POP,SOUNDTRACK,POP-ROCK,DANCE-POP,ELECTRO-POP,POP",0.3891614906832298,0.510204081632653,0.0117647058823529,0.0
3189,GLEE CAST,AS IF WE NEVER SAID GOODBYE,"MUSICALS,COVER,SCREEN,SOUNDTRACK,POP",0.7677018633540373,0.6448979591836734,0.0941176470588235,0.0
3190,AKON,ANGEL,POP,0.5037267080745342,0.5612244897959183,0.0941176470588235,0.0
3191,DUCK SAUCE,BARBRA STREISAND,"DANCE,ELECTRONIC,POP",0.4720496894409938,0.283673469387755,0.2023529411764705,0.0
3192,FABOLOUS,YOU BE KILLIN EM,RAP,0.8363354037267081,0.6326530612244897,0.188235294117647,0.0
3193,CRAIG CAMPBELL,FAMILY MAN,POP,0.3314037267080745,0.846938775510204,0.0470588235294117,0.0
3194,KERI HILSON,PRETTY GIRL ROCK,"R&;B,RAP",0.4224223602484472,0.2346938775510204,0.2352941176470588,0.0
3195,TAIO CRUZ,DYNAMITE,"ELECTRO-POP,POP",0.9683229813664598,0.010204081632653,0.5294117647058824,0.0
3196,VICTORIOUS CAST,BEGGIN' ON YOUR KNEES,"TV,SCREEN,POWER POP,HI-NRG,TEEN POP,DANCE-POP,ELECTRONIC ROCK,SOUNDTRACK,POP,R&;B,NEWS",0.769326325848065,0.5816326530612245,0.0235294117647058,0.0
3197,GLEE CAST,ALL BY MYSELF,"SCREEN,SOUNDTRACK,POP",0.4900000000000001,0.3591836734693877,0.1576470588235294,0.0
3198,"BRIDGIT MENDLER, ADAM HICKS, NAOMI SCOTT, HAYLEY KIYOKO",BREAKTHROUGH,"DISNEY,SOUNDTRACK,TEEN POP,ROCK,POP-ROCK,DANCE-POP,ELECTRO-POP,POP",0.2925465838509317,0.2387755102040816,0.1435294117647058,0.0
3199,JUSTIN BIEBER,NEVER SAY NEVER,"RAP,CANADA,POP",0.1298418972332015,0.0714285714285714,0.1999999999999999,0.0
3200,"EDWARD MAYA, VIKA JIGULINA",STEREO LOVE,POP,0.504538939321548,0.1530612244897959,0.3058823529411765,0.0
3201,WAKA FLOCKA FLAME,NO HANDS,"DIRTY SOUTH,HIP-HOP,TRAP,RAP",0.9120082815734992,0.1224489795918367,0.3529411764705882,0.0
3202,FAR*EAST MOVEMENT,ROCKETEER,"ELECTRO-POP,ELECTRONIC,ELECTRO-HOP,POP,RAP",0.3399694889397406,0.0612244897959183,0.2117647058823529,0.0
3203,GAME,RED NATION,RAP,0.6927329192546585,0.3836734693877551,0.1929411764705882,0.0
3204,JENNIFER HUDSON,WHERE YOU AT,"R&;B,ROCK",0.6787839163125204,0.6428571428571428,0.0470588235294117,0.0
3205,SUGARLAND,LITTLE MISS,"COUNTRY,ROCK",0.4802622498274672,0.7142857142857142,0.1411764705882353,0.0
3206,CHRIS BROWN,YEAH 3X,"DMV,ELECTRO HOUSE,EURODANCE,DANCE-POP,POP",0.3998964803312628,0.1428571428571428,0.2588235294117647,0.0
3207,BILLY CURRINGTON,LET ME DOWN EASY,"COUNTRY,ROCK",0.3181104936253677,0.4591836734693877,0.2117647058823529,0.0
3208,JOSH KELLEY,GEORGIA CLAY,POP,0.7654392191659274,0.8775510204081631,0.0117647058823529,0.0
3209,SNOOP DOGG,BOOM,RAP,0.5934782608695652,0.7653061224489796,0.0235294117647058,0.0
3210,JAMIE FOXX,FALL FOR YOUR TYPE,"R&;B,RAP",0.741304347826087,0.5,0.188235294117647,0.0
3211,MARY MARY,WALKING,POP,0.4242562929061786,0.9489795918367346,0.0352941176470588,0.0
3212,DJ KHALED,WELCOME TO MY HOOD,RAP,0.8627329192546584,0.7959183673469387,0.0588235294117647,0.0
3213,SARA RAMIREZ,THE STORY,POP,0.6587521174477697,0.5142857142857142,0.1388235294117647,0.0
3214,GLEE CAST,LOSER LIKE ME,"SCREEN,SOUNDTRACK,BASSLINE,POP",0.3654037267080745,0.0510204081632653,0.0117647058823529,0.0
3215,BRAD PAISLEY,THIS IS COUNTRY MUSIC,"COUNTRY,ROCK",0.98944099378882,0.5816326530612245,0.1529411764705882,0.0
3216,WIZ KHALIFA,BLACK AND YELLOW,"POP,RAP",0.2403381642512078,0.0,0.2705882352941177,0.0
3217,THE BLACK EYED PEAS,THE TIME,RAP,0.6387708401438378,0.0306122448979591,0.2117647058823529,0.0
3218,LADY ANTEBELLUM,HELLO WORLD,"POP,COUNTRY",0.7219461697722568,0.5816326530612245,0.2117647058823529,0.0
3219,GLEE CAST,GET IT RIGHT,"BALLAD,SCREEN,SOUNDTRACK,POP",0.296607740086001,0.1530612244897959,0.0,0.0
3220,MANN,BUZZIN',RAP,0.7043478260869566,0.6122448979591836,0.1058823529411764,0.0
3221,SUNNY SWEENEY,FROM A TABLE AWAY,POP,0.3664596273291925,0.7142857142857142,0.1176470588235294,0.0
3222,KE$HA,FUCK HIM HE'S A DJ,"ELECTRO-POP,DANCE-POP,HI-NRG,POP",0.8732919254658386,0.4673469387755101,0.1647058823529411,0.0
3223,CAGE THE ELEPHANT,SHAKE ME DOWN,ROCK,0.7149068322981367,0.7857142857142856,0.0235294117647058,0.0
3224,GLEE CAST,BLACKBIRD,"COVER,SCREEN,SOUNDTRACK,POP",0.5992857142857143,0.5428571428571428,0.0211764705882352,0.0
3225,RIHANNA,WHAT'S MY NAME?,"RAP,R&;B,POP",0.5190852625635235,0.0,0.2352941176470588,0.0
3226,GLEE CAST,MISERY,"SCREEN,SOUNDTRACK,COVER,POP",0.5791481810115351,0.3612244897959183,0.0870588235294117,0.0
3227,GLEE CAST,HELL TO THE NO,POP,0.9049689440993788,0.3877551020408162,0.1599999999999999,0.0
3228,BLAKE SHELTON,WHO ARE YOU WHEN I'M NOT LOOKING,"COUNTRY,ROCK",0.7967391304347826,0.4591836734693877,0.2117647058823529,0.0
3229,GLEE CAST,LANDSLIDE,"COVER,SOUNDTRACK,SCREEN,COUNTRY,POP",0.3422130204738901,0.2244897959183673,0.0,0.0
3230,GLEE CAST,CANDLES,"COVER,SCREEN,SOUNDTRACK,POP",0.2313923395445134,0.2040816326530611,0.2235294117647059,0.0
3231,KENNY CHESNEY,SOMEWHERE WITH YOU,"COUNTRY,ROCK",0.5268245341614907,0.3061224489795918,0.2117647058823529,0.0
3232,TIM MCGRAW,FELT GOOD ON MY LIPS,"COUNTRY,ROCK",0.8680124223602484,0.2551020408163265,0.2117647058823529,0.0
3233,CHRIS YOUNG,VOICES,COUNTRY,0.4182947487295313,0.5306122448979591,0.2117647058823529,0.0
3234,MIRANDA COSGROVE,DANCING CRAZY,POP,0.1902334547012208,0.4040816326530612,0.1058823529411764,0.0
3235,TAYLOR SWIFT,BACK TO DECEMBER,"BAROQUE POP,COUNTRY",0.2282608695652174,0.0510204081632653,0.2117647058823529,0.0
3236,RIHANNA,ONLY GIRL,"R&;B,POP",0.238871635610766,0.0,0.2941176470588235,1.0
3237,KE$HA,WE R WHO WE R,POP,0.7472049689440995,0.0,0.2117647058823529,0.0
3238,LINKIN PARK,WAITING FOR THE END,"ALTERNATIVE,ALTERNATIVE ROCK,ELECTRONIC ROCK,ROCK,RAP",0.7344003822264692,0.4183673469387755,0.2470588235294117,0.0
3239,GLEE CAST,DO YOU WANNA TOUCH ME,"SCREEN,SOUNDTRACK,COVER,POP",0.6093167701863355,0.5897959183673469,0.0635294117647058,0.0
3240,GLEE CAST,ANIMAL,"COVER,SCREEN,SOUNDTRACK,POP",0.6832298136645963,0.573469387755102,0.1223529411764705,0.0
3241,LUPE FIASCO,BEAUTIFUL LASERS,RAP,0.5866149068322982,0.5428571428571428,0.0211764705882352,0.0
3242,FLO RIDA,WHO DAT GIRL,RAP,0.8741041567128525,0.2857142857142857,0.1529411764705882,0.0
3243,LUKE BRYAN,SOMEONE ELSE CALLING YOU BABY,"COUNTRY,ROCK",0.8348955392433653,0.5612244897959183,0.2117647058823529,0.0
3244,DR. DRE,KUSH,"PRODUCER,WEST COAST,RAP",0.3946169772256728,0.336734693877551,0.1764705882352941,0.0
3245,USHER,DJ GOT US FALLIN' IN LOVE,"R&;B,POP",0.5237888198757764,0.0306122448979591,0.3764705882352941,0.0
3246,KATY PERRY,TEENAGE DREAM,"BUBBLEGUM POP,TEEN POP,DANCE-POP,POWER POP,ELECTRO-POP,POP",0.7264257481648787,0.0,0.3647058823529412,0.0
3247,GORILLA ZOE,TWISTED,RAP,0.5677406832298137,0.3714285714285714,0.1176470588235294,0.0
3248,CHRIS MEDINA,WHAT ARE WORDS,ROCK,0.8182342502218279,0.4795918367346937,0.2047058823529411,0.0
3249,SICK PUPPIES,MAYBE,ROCK,0.9577639751552796,0.5612244897959183,0.1529411764705882,0.0
3250,WILLOW,WHIP MY HAIR,RAP,0.5306521739130435,0.1020408163265306,0.188235294117647,0.0
3251,AARON LEWIS,COUNTRY BOY,COUNTRY,0.9049689440993788,0.8775510204081631,0.0,0.0
3252,THE JANEDEAR GIRLS,WILDFLOWER,COUNTRY,0.2027950310559006,0.6020408163265305,0.0705882352941176,0.0
3253,JOE NICHOLS,THE SHAPE I'M IN,COUNTRY,0.7513833992094862,0.9183673469387754,0.0,0.0
3254,THE LONELY ISLAND,I JUST HAD SEX,"ELECTRO-POP,ELECTRONIC,SATIRE,ELECTRO,COMEDY,RAP",0.9237405106970322,0.2959183673469387,0.1058823529411764,0.0
3255,WILLOW,21ST CENTURY GIRL,POP,0.4907479296066253,0.6367346938775509,0.1247058823529411,0.0
3256,DEV,BASS DOWN LOW,RAP,0.7271689040272491,0.6122448979591836,0.1176470588235294,0.0
3257,GLEE CAST,DON'T YOU WANT ME,"COVER,ELECTRO-POP,SCREEN,SOUNDTRACK,POP",0.6785369220151829,0.6265306122448979,0.0776470588235294,0.0
3258,NELLY,JUST A DREAM,"POP,R&;B,HIP-HOP,RAP",0.7265217391304347,0.0204081632653061,0.3058823529411765,0.0
3259,GLEE CAST,BLAME IT,"COVER,SCREEN,SOUNDTRACK,POP",0.7116071428571429,0.5959183673469387,0.0894117647058823,0.0
3260,GLEE CAST,TIK TOK,"SOUNDTRACK,COVER,POP",0.741304347826087,0.4959183673469387,0.1694117647058823,0.0
3261,LLOYD,LAY IT DOWN,"R&;B,RAP",0.7360248447204969,0.6428571428571428,0.1999999999999999,0.0
3262,DAVID GUETTA,WHO'S THAT CHICK?,POP,0.7034679089026916,0.510204081632653,0.0823529411764705,0.0
3263,JAY-Z & KANYE WEST,H*A*M,"EAST COAST,ORCHESTRAL,TRAP,RAP",1.0,0.2244897959183673,0.0588235294117647,0.0
3264,JUSTIN BIEBER,U SMILE,"CANADA,POP",0.8458385093167703,0.2653061224489795,0.0235294117647058,0.0
3265,"MUMFORD, SONS",LITTLE LION MAN,"UK,ROCK",0.7008281573498966,0.4489795918367346,0.2352941176470588,0.0
3266,GLEE CAST,BABY,"CHRISTMAS,COVER,LGBTQ+,TV,SCREEN,SOUNDTRACK,POP",0.3245877061469265,0.4163265306122448,0.1717647058823529,0.0
3267,GLEE CAST,TAKE ME OR LEAVE ME,"SOUNDTRACK,MUSICALS,COVER,POP",0.3549824466648663,0.2612244897959183,0.108235294117647,0.0
3268,JUSTIN BIEBER,BORN TO BE SOMEBODY,"CANADA,POP",0.5222049689440994,0.2693877551020407,0.2141176470588235,0.0
3269,JAY SEAN,HIT THE LIGHTS,"R&;B,RAP",0.0934338952972493,0.173469387755102,0.0,0.0
3270,TROOP 41,DO THE JOHN WALL,RAP,0.1570393374741201,0.7653061224489796,0.0705882352941176,0.0
3271,GLEE CAST,THRILLER / HEADS WILL ROLL,"MASHUP,SCREEN,SOUNDTRACK,ROCK,COVER,POP",0.1809228039041703,0.3775510204081632,0.0,0.0
3272,GLEE CAST,"BILLS, BILLS, BILLS","COVER,SCREEN,SOUNDTRACK,POP",0.2080745341614907,0.4387755102040815,0.0,0.0
3273,GLEE CAST,SILLY LOVE SONGS,"SCREEN,SOUNDTRACK,COVER,POP",0.7099378881987578,0.5959183673469386,0.0894117647058823,0.0
3274,GLEE CAST,WHEN I GET YOU ALONE,"TV,SOUNDTRACK,SCREEN,COVER,POP",0.4234782608695652,0.5979591836734693,0.1435294117647058,0.0
3275,GLEE CAST,FAT BOTTOMED GIRLS,"TV,COVER,SOUNDTRACK,POP",0.6869565217391306,0.5591836734693877,0.0870588235294117,0.0
3276,GLEE CAST,NEED YOU NOW,"COVER,SOUNDTRACK,SCREEN,COUNTRY,POP",0.7037267080745342,0.6224489795918366,0.0,0.0
3277,RICK ROSS,ASTON MARTIN MUSIC,"CANADA,RAP",1.0,0.2959183673469387,0.2117647058823529,0.0
3278,KEITH URBAN,PUT YOU IN A SONG,"COUNTRY,ROCK",0.9049689440993788,0.5306122448979591,0.2117647058823529,0.0
3279,GLEE CAST,SHE'S NOT THERE,"SOUNDTRACK,SCREEN,INDIE ROCK,COVER,POP",0.9366459627329192,0.4979591836734693,0.1176470588235294,0.0
3280,LUPE FIASCO,WORDS I NEVER SAID,"POP,CONSCIOUS HIP-HOP,RAP",0.98416149068323,0.2244897959183673,0.2564705882352941,0.0
3281,TWISTA,MAKE A MOVIE,"R&;B,RAP",0.7907396950875213,0.7142857142857142,0.1411764705882353,0.0
3282,PLAIN WHITE T'S,RHYTHM OF LOVE,ROCK,0.3021233569261881,0.3775510204081632,0.2235294117647059,0.0
3283,MIKE POSNER,PLEASE DON'T GO,"ELECTRO-POP,POP",0.2151138716356108,0.1530612244897959,0.2117647058823529,0.0
3284,3 DOORS DOWN,WHEN YOU'RE YOUNG,ROCK,0.1054175293305728,0.2979591836734693,0.1176470588235294,0.0
3285,THE LONELY ISLAND,THE CREEP,"ELECTRO,COMEDY,RAP",0.3230503795721187,0.4795918367346938,0.1741176470588235,0.0
3286,TOBY KEITH,BULLETS IN THE GUN,"COUNTRY,ROCK",0.8692307692307693,0.836734693877551,0.1411764705882353,0.0
3287,PANIC! AT THE DISCO,THE BALLAD OF MONA LISA,"BAROQUE POP,POWER POP,ALTERNATIVE POP,ALTERNATIVE,POP-ROCK,PUNK ROCK,ALTERNATIVE ROCK,POP-PUNK,ROCK",0.7048277809147375,0.6285714285714284,0.0823529411764705,0.0
3288,NICKI MINAJ,RIGHT THRU ME,"R&;B,RAP",0.3331987577639752,0.2551020408163265,0.1999999999999999,0.0
3289,DAVID GUETTA,MEMORIES,"DANCE,RAP,POP",0.3111637790127493,0.4591836734693877,0.188235294117647,0.0
3290,BIRDMAN,FIRE FLAME,RAP,0.6964285714285715,0.6428571428571428,0.0941176470588235,0.0
3291,LIL WAYNE,RIGHT ABOVE IT,RAP,0.1716459627329192,0.0510204081632653,0.2588235294117647,0.0
3292,FLORENCE + THE MACHINE,DOG DAYS ARE OVER,"ALTERNATIVE ROCK,ALTERNATIVE,INDIE POP,INDIE ROCK,ART POP,ART ROCK,ROCK",0.2642039882314482,0.2040816326530612,0.2117647058823529,0.0
3293,TREY SONGZ,CAN'T BE FRIENDS,"SOUL,NEO SOUL,R&;B",0.7967391304347826,0.4285714285714285,0.2117647058823529,0.0
3294,ERIC CHURCH,SMOKE A LITTLE SMOKE,"COUNTRY,ROCK",0.6685645272601795,0.7857142857142856,0.2117647058823529,0.0
3295,"YOLANDA BE COOL, DCUP",WE NO SPEAK AMERICANO,"MEMES,POP",0.2223602484472049,0.2857142857142857,0.2117647058823529,0.0
3296,RISE AGAINST,HELP IS ON THE WAY,ROCK,0.5888198757763976,0.5306122448979591,0.0705882352941176,0.0
3297,CARRIE UNDERWOOD,MAMA'S SONG,COUNTRY,0.8363354037267081,0.5612244897959183,0.1999999999999999,0.0
3298,BRUNO MARS,MARRY YOU,POP,0.6192891649413389,0.8571428571428571,0.0823529411764705,0.0
3299,NICKI MINAJ,ROMAN'S REVENGE,RAP,0.8416149068322982,0.5612244897959183,0.0352941176470588,0.0
3300,VICTORIOUS CAST,FREAK THE FREAK OUT,"TV,SCREEN,HI-NRG,DANCE-POP,SYNTH-POP,TEEN POP,ELECTRO-POP,POP-ROCK,ELECTRONIC ROCK,SOUNDTRACK,POP",0.9375258799171842,0.5,0.0470588235294117,0.0
3301,THE BLACK KEYS,TIGHTEN UP,"GRUNGE,BLUES ROCK,ALTERNATIVE ROCK,ALTERNATIVE,ROCK",0.5037267080745342,0.8775510204081631,0.0235294117647058,0.0
3302,"GARRETT HEDLUND, LEIGHTON MEESTER",GIVE IN TO ME,POP,0.7958592132505177,0.7959183673469387,0.0,0.0
3303,YELLOWCARD,"FOR YOU, AND YOUR DENIAL",ROCK,0.98416149068323,0.2897959183673469,0.1929411764705882,0.0
3304,FLO RIDA,CLUB CAN'T HANDLE ME,RAP,0.7254658385093168,0.0816326530612244,0.3176470588235294,0.0
3305,GWYNETH PALTROW,COUNTRY STRONG,"COUNTRY,SCREEN",0.2452013624524143,0.8163265306122448,0.0,0.0
3306,GEORGE STRAIT,THE BREATH YOU TAKE,"COUNTRY,ROCK",0.1368990108120543,0.6326530612244897,0.2117647058823529,0.0
3307,REBA,TURN ON THE RADIO,COUNTRY,0.5406832298136647,0.5306122448979591,0.188235294117647,0.0
